episode,reward,loss,epsilon,crops,covered,val_recall,val_crops,val_score
5702,-1.85,0.574,0.05,15,1,,,
5703,27.95,0.6401,0.05,7,33,,,
5704,-1.2,0.5647,0.05,6,0,,,
5705,8.8,0.4124,0.05,10,13,,,
5706,45.45,0.5547,0.05,10,54,,,
5707,21.15,0.6927,0.05,9,29,,,
5708,6.65,0.5388,0.05,4,8,,,
5709,8.65,0.6518,0.05,5,10,,,
5710,13.2,0.6768,0.05,6,15,,,
5711,26.95,0.3528,0.05,12,31,,,
5712,25.1,0.5751,0.05,9,28,,,
5713,57.05,0.3909,0.05,8,65,,,
5714,19.45,0.3879,0.05,7,23,,,
5715,12.55,0.6241,0.05,6,14,,,
5716,4.2,0.5222,0.05,7,6,,,
5717,17.55,0.4701,0.05,7,21,,,
5718,42.4,0.6184,0.05,11,51,,,
5719,1.4,0.5424,0.05,3,2,,,
5720,-3.35,0.5777,0.05,6,0,,,
5721,13.0,0.7113,0.05,6,14,,,
5722,0.95,0.5477,0.05,3,2,,,
5723,1.0,0.5411,0.05,4,2,,,
5724,14.55,0.6236,0.05,11,18,,,
5725,17.6,0.518,0.05,8,22,,,
5726,7.2,0.5218,0.05,3,8,,,
5727,1.0,0.4918,0.05,10,3,,,
5728,3.9,0.6524,0.05,14,10,,,
5729,-0.2,0.4561,0.05,4,1,,,
5730,-0.9,0.6415,0.05,5,0,,,
5731,6.75,0.6296,0.05,8,9,,,
5732,41.6,0.5346,0.05,15,48,,,
5733,3.1,0.5805,0.05,4,5,,,
5734,12.5,0.4469,0.05,7,15,,,
5735,13.4,0.4975,0.05,9,21,,,
5736,2.0,0.5441,0.05,6,4,,,
5737,32.9,0.6861,0.05,14,40,,,
5738,1.45,0.5222,0.05,5,3,,,
5739,25.3,0.5606,0.05,5,29,,,
5740,41.65,0.4879,0.05,13,51,,,
5741,14.8,0.5088,0.05,7,19,,,
5742,56.5,0.5101,0.05,9,62,,,
5743,-0.7,0.5336,0.05,11,1,,,
5744,-1.1,0.4665,0.05,3,0,,,
5745,2.25,0.577,0.05,6,4,,,
5746,6.15,0.615,0.05,7,10,,,
5747,-1.55,0.7379,0.05,7,0,,,
5748,8.8,0.6429,0.05,5,11,,,
5749,5.6,0.2206,0.05,4,7,,,
5750,3.7,0.844,0.05,2,4,,,
5751,-0.0,0.574,0.05,6,2,,,
5752,-0.95,0.4109,0.05,6,0,,,
5753,-2.2,0.5836,0.05,9,0,,,
5754,2.1,0.5173,0.05,7,4,,,
5755,1.1,0.4206,0.05,7,3,,,
5756,19.3,0.5201,0.05,3,21,,,
5757,11.3,0.5833,0.05,8,14,,,
5758,10.65,0.5397,0.05,11,22,,,
5759,21.1,0.5727,0.05,8,25,,,
5760,28.55,0.5041,0.05,6,32,,,
5761,19.45,0.6064,0.05,9,23,,,
5762,-0.7,0.4372,0.05,3,0,,,
5763,-0.55,0.6146,0.05,3,0,,,
5764,-1.45,0.5085,0.05,6,0,,,
5765,17.15,0.542,0.05,7,20,,,
5766,10.95,0.6305,0.05,12,16,,,
5767,-1.45,0.4473,0.05,6,0,,,
5768,13.2,0.4616,0.05,8,16,,,
5769,7.8,0.4394,0.05,5,9,,,
5770,7.5,0.4692,0.05,3,8,,,
5771,1.05,0.6345,0.05,7,3,,,
5772,9.6,0.6078,0.05,11,14,,,
5773,15.95,0.5259,0.05,5,18,,,
5774,5.8,0.4953,0.05,9,8,,,
5775,27.75,0.5991,0.05,10,32,,,
5776,2.2,0.4992,0.05,7,5,,,
5777,13.65,0.5625,0.05,9,17,,,
5778,-0.45,0.5393,0.05,3,0,,,
5779,12.25,0.5164,0.05,7,16,,,
5780,-1.4,0.5,0.05,7,0,,,
5781,-0.55,0.6394,0.05,3,0,,,
5782,-1.0,0.6146,0.05,5,0,,,
5783,25.6,0.547,0.05,3,27,,,
5784,3.9,0.5636,0.05,4,6,,,
5785,9.6,0.487,0.05,9,13,,,
5786,1.15,0.3701,0.05,4,3,,,
5787,-0.8,0.4175,0.05,3,0,,,
5788,0.05,0.5502,0.05,10,5,,,
5789,28.35,0.4698,0.05,11,34,,,
5790,63.4,0.6546,0.05,10,69,,,
5791,2.35,0.6937,0.05,9,5,,,
5792,1.45,0.5422,0.05,2,2,,,
5793,19.5,0.4315,0.05,10,24,,,
5794,-0.25,0.4967,0.05,8,2,,,
5795,19.15,0.4443,0.05,9,24,,,
5796,5.25,0.543,0.05,8,7,,,
5797,5.2,0.5656,0.05,7,9,,,
5798,20.65,0.5955,0.05,6,22,,,
5799,26.65,0.6118,0.05,8,30,,,
5800,0.1,0.4986,0.05,4,1,,,
5801,20.75,0.5376,0.05,7,23,,,
5802,-1.3,0.4526,0.05,6,0,,,
5803,5.55,0.5374,0.05,9,7,,,
5804,58.75,0.5989,0.05,6,62,,,
5805,17.05,0.5212,0.05,6,20,,,
5806,5.25,0.5176,0.05,6,7,,,
5807,-0.2,0.5815,0.05,5,2,,,
5808,-0.1,0.4982,0.05,9,2,,,
5809,-1.85,0.4585,0.05,10,0,,,
5810,-0.9,0.4853,0.05,5,0,,,
5811,20.15,0.6174,0.05,7,22,,,
5812,49.95,0.3815,0.05,10,55,,,
5813,0.85,0.3953,0.05,5,2,,,
5814,-1.6,0.5502,0.05,12,2,,,
5815,22.3,0.6248,0.05,12,27,,,
5816,24.35,0.3492,0.05,7,28,,,
5817,-0.35,0.4869,0.05,7,1,,,
5818,14.8,0.5767,0.05,11,18,,,
5819,0.2,0.5905,0.05,5,1,,,
5820,-0.15,0.0,0.05,1,0,,,
5821,-0.7,0.5376,0.05,4,0,,,
5822,21.25,0.4168,0.05,4,23,,,
5823,1.1,0.7674,0.05,5,2,,,
5824,1.75,0.3907,0.05,6,3,,,
5825,1.55,0.4468,0.05,9,8,,,
5826,142.3,0.6454,0.05,16,152,,,
5827,37.95,0.6111,0.05,9,45,,,
5828,-1.75,0.5053,0.05,8,1,,,
5829,8.4,0.3445,0.05,4,10,,,
5830,6.3,0.3972,0.05,6,9,,,
5831,14.35,0.6483,0.05,2,15,,,
5832,20.4,0.4406,0.05,10,25,,,
5833,9.95,0.5355,0.05,6,11,,,
5834,10.0,0.6401,0.05,8,14,,,
5835,17.25,0.564,0.05,6,19,,,
5836,25.0,0.6182,0.05,6,29,,,
5837,-1.05,0.5635,0.05,10,1,,,
5838,31.8,0.5482,0.05,5,36,,,
5839,15.0,0.5249,0.05,6,19,,,
5840,43.85,0.6826,0.05,5,47,,,
5841,2.4,0.432,0.05,4,4,,,
5842,0.25,0.6543,0.05,5,1,,,
5843,36.55,0.6192,0.05,10,42,,,
5844,25.4,0.3806,0.05,8,30,,,
5845,28.6,0.7704,0.05,6,32,,,
5846,22.8,0.5632,0.05,5,24,,,
5847,1.25,0.6834,0.05,7,3,,,
5848,25.75,0.4963,0.05,9,30,,,
5849,33.15,0.4028,0.05,14,42,,,
5850,4.5,0.5476,0.05,6,6,,,
5851,2.45,0.4405,0.05,6,4,,,
5852,-0.2,0.6757,0.05,1,0,,,
5853,2.0,0.5286,0.05,8,5,,,
5854,2.45,0.6215,0.05,8,5,,,
5855,25.75,0.6481,0.05,11,35,,,
5856,5.35,0.6544,0.05,6,7,,,
5857,-1.0,0.3586,0.05,5,0,,,
5858,53.55,0.438,0.05,7,56,,,
5859,12.9,0.5215,0.05,4,14,,,
5860,50.7,0.4867,0.05,10,59,,,
5861,8.75,0.5876,0.05,5,10,,,
5862,7.55,0.4847,0.05,11,11,,,
5863,11.75,0.606,0.05,14,17,,,
5864,9.75,0.6503,0.05,8,13,,,
5865,4.55,0.7679,0.05,8,7,,,
5866,-0.15,0.3558,0.05,1,0,,,
5867,-1.25,0.4637,0.05,8,1,,,
5868,12.7,0.5056,0.05,12,17,,,
5869,9.0,0.6814,0.05,9,13,,,
5870,86.85,0.4825,0.05,14,92,,,
5871,39.0,0.5525,0.05,11,45,,,
5872,11.65,0.7877,0.05,5,15,,,
5873,5.95,0.5787,0.05,8,8,,,
5874,18.3,0.4469,0.05,13,22,,,
5875,3.2,0.6074,0.05,6,5,,,
5876,59.8,0.5929,0.05,11,68,,,
5877,2.45,0.5311,0.05,6,5,,,
5878,3.6,0.5153,0.05,7,6,,,
5879,0.15,0.5684,0.05,4,1,,,
5880,4.2,0.6395,0.05,8,6,,,
5881,23.8,0.5725,0.05,12,30,,,
5882,53.2,0.6336,0.05,7,58,,,
5883,17.6,0.5567,0.05,14,24,,,
5884,10.55,0.5639,0.05,7,12,,,
5885,12.55,0.5195,0.05,8,15,,,
5886,3.55,0.2685,0.05,3,5,,,
5887,0.45,0.6526,0.05,3,1,,,
5888,2.05,0.4319,0.05,4,3,,,
5889,20.35,0.615,0.05,9,26,,,
5890,59.45,0.4968,0.05,9,65,,,
5891,-0.2,0.5892,0.05,5,2,,,
5892,-0.5,0.3718,0.05,7,3,,,
5893,21.55,0.5775,0.05,5,23,,,
5894,5.9,0.4533,0.05,7,9,,,
5895,1.9,0.6034,0.05,5,3,,,
5896,-0.1,0.5356,0.05,7,2,,,
5897,-0.25,0.4645,0.05,1,0,,,
5898,8.2,0.5172,0.05,6,12,,,
5899,55.65,0.5205,0.05,13,63,,,
5900,19.7,0.6126,0.05,16,30,,,
5901,6.3,0.5531,0.05,9,9,,,
5902,15.0,0.5511,0.05,11,19,,,
5903,1.75,0.5019,0.05,6,3,,,
5904,0.1,0.5659,0.05,6,1,,,
5905,-0.15,0.3103,0.05,1,0,,,
5906,10.25,0.636,0.05,6,12,,,
5907,-0.75,0.5132,0.05,4,0,,,
5908,3.6,0.5049,0.05,7,5,,,
5909,-0.3,0.5522,0.05,5,1,,,
5910,19.7,0.4139,0.05,9,25,,,
5911,13.3,0.5319,0.05,6,15,,,
5912,-0.05,0.6848,0.05,3,1,,,
5913,0.85,0.5387,0.05,7,2,,,
5914,-1.8,0.5535,0.05,9,1,,,
5915,1.6,0.4339,0.05,5,3,,,
5916,0.05,0.4949,0.05,5,1,,,
5917,7.7,0.4777,0.05,8,10,,,
5918,4.15,0.5354,0.05,4,7,,,
5919,3.0,0.4861,0.05,5,4,,,
5920,-1.15,0.5859,0.05,7,0,,,
5921,5.25,0.5669,0.05,5,7,,,
5922,-1.4,0.5413,0.05,7,0,,,
5923,23.05,0.5171,0.05,7,27,,,
5924,1.35,0.6592,0.05,3,2,,,
5925,-0.8,0.6762,0.05,5,0,,,
5926,-1.65,0.5827,0.05,7,0,,,
5927,4.35,0.6622,0.05,6,7,,,
5928,-0.9,0.5193,0.05,5,0,,,
5929,4.85,0.5127,0.05,10,11,,,
5930,0.0,0.0,0.05,0,0,,,
5931,6.75,0.4875,0.05,4,10,,,
5932,1.25,0.6719,0.05,10,5,,,
5933,33.1,0.4494,0.05,12,39,,,
5934,27.55,0.5022,0.05,12,35,,,
5935,1.25,0.5122,0.05,7,3,,,
5936,20.8,0.506,0.05,12,25,,,
5937,-1.05,0.4988,0.05,5,2,,,
5938,-0.7,0.5015,0.05,4,0,,,
5939,19.65,0.497,0.05,9,24,,,
5940,-0.35,0.6025,0.05,2,0,,,
5941,0.0,0.274,0.05,0,0,,,
5942,20.15,0.6526,0.05,8,25,,,
5943,13.95,0.459,0.05,13,21,,,
5944,27.55,0.4659,0.05,11,34,,,
5945,7.15,0.6308,0.05,8,11,,,
5946,41.15,0.6102,0.05,7,47,,,
5947,12.55,0.5891,0.05,13,18,,,
5948,5.55,0.484,0.05,10,10,,,
5949,2.8,0.6167,0.05,6,4,,,
5950,13.95,0.5378,0.05,7,17,,,
5951,3.7,0.5183,0.05,5,6,,,
5952,31.75,0.2945,0.05,9,36,,,
5953,30.75,0.4993,0.05,9,34,,,
5954,7.0,0.607,0.05,8,9,,,
5955,52.15,0.5049,0.05,16,65,,,
5956,3.45,0.4662,0.05,5,5,,,
5957,-0.8,0.5355,0.05,8,1,,,
5958,2.45,0.6391,0.05,2,3,,,
5959,-1.5,0.5714,0.05,6,0,,,
5960,25.9,0.5865,0.05,13,34,,,
5961,2.05,0.5513,0.05,12,6,,,
5962,54.15,0.3751,0.05,7,59,,,
5963,61.7,0.5958,0.05,6,64,,,
5964,18.6,0.5061,0.05,9,22,,,
5965,5.15,0.5667,0.05,5,6,,,
5966,38.1,0.5653,0.05,11,48,,,
5967,2.5,0.618,0.05,4,4,,,
5968,3.55,0.5146,0.05,5,5,,,
5969,10.1,0.631,0.05,7,14,,,
5970,34.4,0.5939,0.05,11,40,,,
5971,42.9,0.5196,0.05,11,49,,,
5972,3.65,0.5563,0.05,6,5,,,
5973,10.25,0.7819,0.05,3,12,,,
5974,17.8,0.6088,0.05,6,21,,,
5975,2.75,0.6176,0.05,8,6,,,
5976,1.7,0.5038,0.05,5,3,,,
5977,72.3,0.4015,0.05,13,78,,,
5978,11.7,0.5487,0.05,12,17,,,
5979,40.75,0.5886,0.05,12,50,,,
5980,5.15,0.5112,0.05,7,7,,,
5981,8.4,0.5354,0.05,10,14,,,
5982,6.35,0.6881,0.05,4,8,,,
5983,74.55,0.5782,0.05,13,85,,,
5984,-0.95,0.4923,0.05,5,0,,,
5985,-2.6,0.6177,0.05,7,0,,,
5986,11.4,0.5609,0.05,10,15,,,
5987,-0.15,0.4753,0.05,13,2,,,
5988,31.9,0.4659,0.05,6,36,,,
5989,14.2,0.4631,0.05,9,20,,,
5990,8.8,0.4771,0.05,9,12,,,
5991,5.85,0.6569,0.05,9,14,,,
5992,18.25,0.5658,0.05,11,27,,,
5993,14.6,0.5915,0.05,4,16,,,
5994,5.9,0.4852,0.05,10,13,,,
5995,-0.45,0.4891,0.05,7,1,,,
5996,4.8,0.6381,0.05,6,7,,,
5997,96.55,0.5068,0.05,11,104,,,
5998,4.85,0.5235,0.05,4,7,,,
5999,25.8,0.4656,0.05,6,28,,,
6000,15.8,0.6042,0.05,7,21,0.434,6.98,-0.3256
6001,9.0,0.5529,0.05,4,10,,,
6002,5.3,0.4281,0.05,11,9,,,
6003,8.3,0.4948,0.05,2,9,,,
6004,38.05,0.6455,0.05,13,46,,,
6005,9.85,0.52,0.05,8,12,,,
6006,-1.1,0.4789,0.05,5,0,,,
6007,24.3,0.4344,0.05,6,27,,,
6008,11.05,0.6706,0.05,6,16,,,
6009,13.8,0.5611,0.05,8,18,,,
6010,11.35,0.6099,0.05,6,13,,,
6011,10.0,0.4796,0.05,8,12,,,
6012,8.4,0.4829,0.05,7,10,,,
6013,0.7,0.6622,0.05,8,3,,,
6014,2.1,0.5712,0.05,8,5,,,
6015,9.95,0.5064,0.05,4,11,,,
6016,-0.75,0.5443,0.05,4,0,,,
6017,6.4,0.626,0.05,5,8,,,
6018,39.8,0.5339,0.05,11,45,,,
6019,6.5,0.5955,0.05,3,7,,,
6020,8.75,0.5204,0.05,16,13,,,
6021,51.0,0.4605,0.05,7,53,,,
6022,24.65,0.4249,0.05,9,28,,,
6023,94.8,0.4436,0.05,14,107,,,
6024,-0.15,0.5015,0.05,9,3,,,
6025,6.8,0.492,0.05,10,11,,,
6026,10.1,0.5751,0.05,11,14,,,
6027,14.05,0.4591,0.05,3,16,,,
6028,6.05,0.5058,0.05,12,14,,,
6029,8.3,0.6418,0.05,8,11,,,
6030,0.5,0.5726,0.05,9,2,,,
6031,2.95,0.6233,0.05,12,7,,,
6032,14.95,0.5374,0.05,12,22,,,
6033,-1.35,0.5654,0.05,8,0,,,
6034,47.7,0.4717,0.05,14,55,,,
6035,11.05,0.5872,0.05,4,13,,,
6036,2.85,0.3947,0.05,8,6,,,
6037,1.55,0.559,0.05,5,3,,,
6038,1.6,0.5502,0.05,6,3,,,
6039,20.65,0.56,0.05,10,25,,,
6040,-0.8,0.4368,0.05,6,3,,,
6041,1.8,0.5235,0.05,1,2,,,
6042,12.25,0.5697,0.05,9,18,,,
6043,-0.8,0.4221,0.05,3,0,,,
6044,0.6,0.5639,0.05,5,2,,,
6045,1.35,0.4682,0.05,5,3,,,
6046,17.95,0.5374,0.05,6,20,,,
6047,1.9,0.5625,0.05,9,7,,,
6048,20.2,0.5263,0.05,10,32,,,
6049,33.4,0.4774,0.05,13,43,,,
6050,-0.5,0.6273,0.05,3,0,,,
6051,2.05,0.52,0.05,6,3,,,
6052,47.65,0.5727,0.05,13,55,,,
6053,3.35,0.3218,0.05,3,4,,,
6054,-0.3,0.4909,0.05,2,0,,,
6055,-0.6,0.4754,0.05,4,0,,,
6056,45.3,0.5653,0.05,11,49,,,
6057,25.55,0.6573,0.05,6,29,,,
6058,8.55,0.448,0.05,9,11,,,
6059,-0.65,0.5206,0.05,11,2,,,
6060,1.55,0.6321,0.05,9,5,,,
6061,-0.3,0.3939,0.05,2,0,,,
6062,15.5,0.5462,0.05,11,22,,,
6063,0.15,0.5502,0.05,4,1,,,
6064,3.3,0.3402,0.05,8,9,,,
6065,6.8,0.5588,0.05,5,8,,,
6066,10.8,0.5863,0.05,9,15,,,
6067,2.15,0.4953,0.05,4,4,,,
6068,8.9,0.4561,0.05,7,12,,,
6069,6.75,0.4611,0.05,7,9,,,
6070,13.35,0.5922,0.05,3,16,,,
6071,17.85,0.5458,0.05,6,20,,,
6072,30.75,0.485,0.05,10,37,,,
6073,48.9,0.4829,0.05,5,52,,,
6074,2.1,0.5848,0.05,10,8,,,
6075,14.6,0.4131,0.05,6,19,,,
6076,1.2,0.3934,0.05,5,2,,,
6077,-2.2,0.5964,0.05,7,0,,,
6078,66.05,0.4846,0.05,10,74,,,
6079,1.65,0.5149,0.05,12,4,,,
6080,5.0,0.6821,0.05,10,8,,,
6081,11.05,0.525,0.05,7,13,,,
6082,8.5,0.5831,0.05,10,12,,,
6083,3.55,0.5415,0.05,5,5,,,
6084,-0.95,0.5521,0.05,6,0,,,
6085,46.5,0.5834,0.05,10,52,,,
6086,21.5,0.7002,0.05,13,28,,,
6087,21.35,0.6136,0.05,9,26,,,
6088,4.7,0.5212,0.05,4,6,,,
6089,12.05,0.4977,0.05,5,14,,,
6090,-2.15,0.5474,0.05,5,0,,,
6091,2.4,0.4617,0.05,8,4,,,
6092,115.7,0.5424,0.05,12,123,,,
6093,0.95,0.3816,0.05,9,3,,,
6094,4.2,0.4933,0.05,4,7,,,
6095,11.05,0.5606,0.05,8,18,,,
6096,-2.5,0.4703,0.05,8,0,,,
6097,-1.05,0.56,0.05,5,1,,,
6098,19.95,0.6165,0.05,9,25,,,
6099,3.1,0.526,0.05,8,5,,,
6100,17.35,0.5227,0.05,4,20,,,
6101,3.0,0.6326,0.05,6,5,,,
6102,16.05,0.6551,0.05,7,20,,,
6103,0.15,0.5725,0.05,4,1,,,
6104,10.4,0.3384,0.05,3,12,,,
6105,0.25,0.5057,0.05,5,2,,,
6106,24.25,0.6722,0.05,8,29,,,
6107,16.35,0.4345,0.05,12,21,,,
6108,1.2,0.4607,0.05,7,3,,,
6109,2.65,0.674,0.05,6,5,,,
6110,19.35,0.4492,0.05,8,23,,,
6111,2.25,0.7035,0.05,4,3,,,
6112,42.1,0.7268,0.05,9,48,,,
6113,4.55,0.6308,0.05,2,5,,,
6114,0.2,0.5671,0.05,6,2,,,
6115,2.15,0.3886,0.05,10,7,,,
6116,1.25,0.521,0.05,9,6,,,
6117,9.15,0.476,0.05,3,10,,,
6118,8.35,0.4802,0.05,8,12,,,
6119,19.6,0.3929,0.05,7,23,,,
6120,3.4,0.5753,0.05,3,4,,,
6121,4.1,0.5854,0.05,10,8,,,
6122,22.75,0.5961,0.05,15,30,,,
6123,-0.6,0.5436,0.05,3,0,,,
6124,0.65,1.0326,0.05,2,1,,,
6125,5.0,0.4371,0.05,5,7,,,
6126,-2.3,0.6341,0.05,11,2,,,
6127,33.0,0.5111,0.05,8,38,,,
6128,9.65,0.6017,0.05,5,12,,,
6129,20.3,0.6317,0.05,5,22,,,
6130,13.4,0.6609,0.05,6,15,,,
6131,5.75,0.5179,0.05,9,11,,,
6132,35.5,0.4413,0.05,10,45,,,
6133,30.9,0.4037,0.05,11,39,,,
6134,14.35,0.4888,0.05,6,16,,,
6135,3.3,0.7139,0.05,6,5,,,
6136,45.5,0.5441,0.05,11,57,,,
6137,17.9,0.405,0.05,12,24,,,
6138,2.7,0.4584,0.05,8,5,,,
6139,21.15,0.5535,0.05,13,29,,,
6140,0.7,0.5475,0.05,7,3,,,
6141,54.85,0.5951,0.05,11,59,,,
6142,10.5,0.5701,0.05,7,13,,,
6143,23.7,0.5888,0.05,12,32,,,
6144,10.65,0.4911,0.05,7,14,,,
6145,22.05,0.5812,0.05,6,24,,,
6146,0.95,0.6214,0.05,5,2,,,
6147,4.8,0.5563,0.05,7,8,,,
6148,14.5,0.4842,0.05,11,22,,,
6149,-0.15,0.5185,0.05,1,0,,,
6150,5.8,0.5328,0.05,5,7,,,
6151,7.85,0.5021,0.05,7,10,,,
6152,-0.05,0.4399,0.05,3,1,,,
6153,50.5,0.5939,0.05,9,55,,,
6154,-0.15,0.4386,0.05,1,0,,,
6155,-1.0,0.5456,0.05,5,2,,,
6156,17.9,0.4982,0.05,9,21,,,
6157,28.75,0.5464,0.05,7,32,,,
6158,19.3,0.5609,0.05,8,22,,,
6159,-0.3,0.5512,0.05,2,0,,,
6160,25.05,0.489,0.05,11,29,,,
6161,4.6,0.53,0.05,7,7,,,
6162,-1.6,0.6093,0.05,8,0,,,
6163,36.4,0.4702,0.05,4,39,,,
6164,-0.35,0.4971,0.05,2,0,,,
6165,12.15,0.5469,0.05,4,13,,,
6166,6.0,0.4893,0.05,4,8,,,
6167,-1.1,0.5141,0.05,5,0,,,
6168,27.75,0.5755,0.05,12,34,,,
6169,-0.55,0.5091,0.05,3,0,,,
6170,9.4,0.4583,0.05,8,15,,,
6171,7.85,0.5071,0.05,5,10,,,
6172,-0.25,0.4269,0.05,1,0,,,
6173,9.7,0.5698,0.05,10,13,,,
6174,4.3,0.5796,0.05,5,6,,,
6175,25.35,0.5317,0.05,13,31,,,
6176,11.0,0.6327,0.05,7,14,,,
6177,-0.15,0.3859,0.05,1,0,,,
6178,5.65,0.5766,0.05,7,8,,,
6179,26.15,0.6951,0.05,9,30,,,
6180,1.5,0.5485,0.05,7,3,,,
6181,-0.75,0.4852,0.05,4,0,,,
6182,2.4,0.5776,0.05,2,3,,,
6183,14.2,0.5811,0.05,7,18,,,
6184,-0.55,0.689,0.05,3,0,,,
6185,3.2,0.4925,0.05,9,7,,,
6186,3.4,0.6371,0.05,2,4,,,
6187,6.35,0.6361,0.05,6,9,,,
6188,-1.1,0.5615,0.05,6,0,,,
6189,5.8,0.7078,0.05,10,8,,,
6190,7.8,0.4082,0.05,10,12,,,
6191,65.3,0.4938,0.05,13,72,,,
6192,11.9,0.5311,0.05,10,21,,,
6193,10.15,0.5348,0.05,10,19,,,
6194,19.0,0.5816,0.05,5,21,,,
6195,6.25,0.5217,0.05,10,11,,,
6196,1.65,0.5652,0.05,7,4,,,
6197,-3.65,0.5915,0.05,9,0,,,
6198,0.45,0.6117,0.05,4,2,,,
6199,5.3,0.6157,0.05,4,6,,,
6200,0.5,0.4862,0.05,8,2,,,
6201,33.5,0.619,0.05,7,38,,,
6202,4.45,0.502,0.05,5,6,,,
6203,19.7,0.6075,0.05,8,23,,,
6204,11.95,0.4287,0.05,7,16,,,
6205,23.75,0.5073,0.05,7,29,,,
6206,21.65,0.4807,0.05,11,28,,,
6207,5.45,0.4811,0.05,2,6,,,
6208,20.55,0.5693,0.05,6,23,,,
6209,12.0,0.5555,0.05,5,15,,,
6210,-0.3,0.4182,0.05,8,1,,,
6211,-0.5,0.497,0.05,3,0,,,
6212,38.65,0.6357,0.05,13,45,,,
6213,40.7,0.4667,0.05,7,45,,,
6214,32.3,0.4433,0.05,16,42,,,
6215,7.25,0.6029,0.05,8,11,,,
6216,7.65,0.4524,0.05,9,10,,,
6217,19.8,0.4653,0.05,12,26,,,
6218,13.25,0.5323,0.05,9,18,,,
6219,-1.4,0.6159,0.05,9,0,,,
6220,4.55,0.4452,0.05,7,6,,,
6221,-0.4,0.5897,0.05,2,0,,,
6222,3.25,0.5841,0.05,4,5,,,
6223,2.55,0.3464,0.05,2,4,,,
6224,7.85,0.482,0.05,5,10,,,
6225,25.05,0.4201,0.05,12,37,,,
6226,13.95,0.3461,0.05,10,17,,,
6227,8.1,0.5538,0.05,12,15,,,
6228,0.7,0.1342,0.05,1,1,,,
6229,-0.3,0.5633,0.05,2,0,,,
6230,1.85,0.4593,0.05,7,4,,,
6231,-1.1,0.5452,0.05,5,0,,,
6232,21.55,0.5933,0.05,11,25,,,
6233,10.4,0.5427,0.05,7,13,,,
6234,9.25,0.4156,0.05,3,10,,,
6235,8.25,0.63,0.05,6,10,,,
6236,18.85,0.4668,0.05,12,26,,,
6237,2.25,0.4507,0.05,4,4,,,
6238,5.35,0.4421,0.05,4,6,,,
6239,0.15,0.4965,0.05,4,1,,,
6240,2.6,0.4911,0.05,14,8,,,
6241,48.0,0.6311,0.05,11,54,,,
6242,0.55,0.5767,0.05,6,2,,,
6243,7.55,0.4315,0.05,4,9,,,
6244,10.1,0.5529,0.05,10,14,,,
6245,-1.7,0.6138,0.05,10,1,,,
6246,1.9,0.5179,0.05,4,3,,,
6247,10.5,0.5979,0.05,3,12,,,
6248,9.7,0.5242,0.05,7,12,,,
6249,16.4,0.5087,0.05,6,18,,,
6250,0.25,0.562,0.05,4,1,,,
6251,9.05,0.7554,0.05,3,11,,,
6252,2.3,0.4626,0.05,6,4,,,
6253,15.8,0.734,0.05,7,19,,,
6254,5.9,0.5391,0.05,5,7,,,
6255,23.6,0.3904,0.05,11,27,,,
6256,-0.3,0.3674,0.05,2,0,,,
6257,-0.3,0.4632,0.05,2,0,,,
6258,8.9,0.6025,0.05,4,11,,,
6259,5.35,0.5813,0.05,7,8,,,
6260,6.55,0.4484,0.05,8,9,,,
6261,4.05,0.6146,0.05,4,5,,,
6262,2.1,0.5474,0.05,4,3,,,
6263,27.5,0.5898,0.05,6,31,,,
6264,76.0,0.5202,0.05,11,84,,,
6265,17.55,0.4023,0.05,10,27,,,
6266,11.05,0.6375,0.05,9,15,,,
6267,-0.15,0.4077,0.05,1,0,,,
6268,0.35,0.5631,0.05,7,2,,,
6269,17.45,0.5124,0.05,10,20,,,
6270,-0.85,0.5317,0.05,7,1,,,
6271,2.95,0.5139,0.05,4,4,,,
6272,7.05,0.5974,0.05,5,9,,,
6273,10.15,0.6071,0.05,9,16,,,
6274,4.0,0.6031,0.05,6,6,,,
6275,3.0,0.6059,0.05,5,5,,,
6276,6.7,0.4965,0.05,4,8,,,
6277,7.8,0.5192,0.05,9,11,,,
6278,7.45,0.3613,0.05,10,13,,,
6279,1.45,0.4189,0.05,6,3,,,
6280,-0.05,0.5078,0.05,8,2,,,
6281,4.6,0.6718,0.05,7,10,,,
6282,20.4,0.4773,0.05,6,24,,,
6283,-0.05,0.4963,0.05,10,4,,,
6284,13.8,0.6501,0.05,6,18,,,
6285,29.55,0.4227,0.05,10,34,,,
6286,35.7,0.6504,0.05,9,41,,,
6287,30.1,0.5452,0.05,8,33,,,
6288,0.6,0.567,0.05,6,2,,,
6289,3.8,0.4874,0.05,11,7,,,
6290,11.65,0.47,0.05,10,19,,,
6291,2.0,0.6535,0.05,3,3,,,
6292,14.05,0.5082,0.05,8,17,,,
6293,3.5,0.603,0.05,3,4,,,
6294,-0.55,0.4884,0.05,3,0,,,
6295,-0.3,0.559,0.05,2,0,,,
6296,8.2,0.3868,0.05,5,9,,,
6297,25.75,0.5382,0.05,6,30,,,
6298,-0.55,0.2966,0.05,2,0,,,
6299,-0.2,0.7092,0.05,7,2,,,
6300,40.3,0.5676,0.05,14,50,,,
6301,53.55,0.4825,0.05,10,61,,,
6302,2.1,0.6955,0.05,5,3,,,
6303,9.3,0.3934,0.05,8,14,,,
6304,20.9,0.5181,0.05,7,23,,,
6305,0.85,0.6304,0.05,8,3,,,
