episode,reward,loss,epsilon,crops,covered,val_recall,val_crops,val_score
3987,-1.65,0.4364,0.05,5,0,,,
3988,3.0,0.5811,0.05,4,6,,,
3989,115.25,0.4763,0.05,15,146,,,
3990,2.15,0.5024,0.05,8,8,,,
3991,45.65,0.5939,0.05,13,62,,,
3992,1.1,0.3646,0.05,6,2,,,
3993,37.45,0.5162,0.05,10,46,,,
3994,4.05,0.5134,0.05,4,6,,,
3995,3.1,0.5543,0.05,6,7,,,
3996,9.25,0.6214,0.05,9,16,,,
3997,1.45,0.546,0.05,9,4,,,
3998,0.85,0.6078,0.05,8,7,,,
3999,-1.35,0.3889,0.05,5,0,,,
4000,0.0,0.5061,0.05,6,3,0.332,6.285,-0.0677
4001,11.3,0.5892,0.05,9,17,,,
4002,17.5,0.4497,0.05,11,37,,,
4003,23.5,0.638,0.05,5,28,,,
4004,-1.9,0.5109,0.05,9,2,,,
4005,9.35,0.5523,0.05,6,11,,,
4006,0.15,0.5622,0.05,10,6,,,
4007,25.45,0.5502,0.05,11,37,,,
4008,0.45,0.5273,0.05,5,3,,,
4009,46.2,0.5456,0.05,13,72,,,
4010,14.05,0.6165,0.05,7,22,,,
4011,14.85,0.5243,0.05,6,18,,,
4012,1.6,0.4872,0.05,5,4,,,
4013,10.9,0.6105,0.05,10,16,,,
4014,68.0,0.5711,0.05,16,101,,,
4015,4.95,0.5669,0.05,10,9,,,
4016,1.75,0.5649,0.05,6,7,,,
4017,1.1,0.585,0.05,6,2,,,
4018,-0.15,0.8339,0.05,1,0,,,
4019,13.15,0.5617,0.05,7,16,,,
4020,-1.7,0.6131,0.05,6,1,,,
4021,-0.75,0.4467,0.05,3,0,,,
4022,7.95,0.6339,0.05,9,15,,,
4023,0.55,0.6101,0.05,9,4,,,
4024,0.4,0.5914,0.05,3,1,,,
4025,-1.6,0.5822,0.05,8,5,,,
4026,-0.75,0.6675,0.05,4,0,,,
4027,10.05,0.5719,0.05,10,15,,,
4028,-0.9,0.6322,0.05,5,0,,,
4029,1.2,0.4665,0.05,5,3,,,
4030,0.1,0.6762,0.05,2,1,,,
4031,-1.05,0.5447,0.05,3,0,,,
4032,-1.5,0.5201,0.05,7,0,,,
4033,0.5,0.5784,0.05,4,2,,,
4034,0.4,0.2888,0.05,2,1,,,
4035,33.75,0.4976,0.05,8,45,,,
4036,-1.05,0.3121,0.05,5,0,,,
4037,-1.95,0.6521,0.05,8,0,,,
4038,17.95,0.5117,0.05,10,22,,,
4039,-2.85,0.686,0.05,10,3,,,
4040,-0.85,0.4696,0.05,5,2,,,
4041,0.2,0.5898,0.05,8,2,,,
4042,6.15,0.6076,0.05,8,9,,,
4043,0.35,0.6137,0.05,4,2,,,
4044,-5.75,0.6218,0.05,7,1,,,
4045,23.95,0.5657,0.05,10,37,,,
4046,12.95,0.603,0.05,6,17,,,
4047,1.1,0.6812,0.05,8,5,,,
4048,-0.75,0.5403,0.05,3,0,,,
4049,6.95,0.5716,0.05,10,11,,,
4050,5.35,0.4821,0.05,6,10,,,
4051,11.0,0.4909,0.05,12,17,,,
4052,12.7,0.3943,0.05,4,16,,,
4053,12.45,0.5682,0.05,6,18,,,
4054,10.1,0.6086,0.05,7,17,,,
4055,13.65,0.5057,0.05,6,15,,,
4056,-2.1,0.4241,0.05,9,0,,,
4057,7.95,0.6459,0.05,11,12,,,
4058,6.8,0.5833,0.05,8,11,,,
4059,6.75,0.5803,0.05,10,12,,,
4060,0.75,0.6626,0.05,12,9,,,
4061,1.95,0.5751,0.05,9,6,,,
4062,0.0,0.0,0.05,0,0,,,
4063,18.35,0.4001,0.05,9,23,,,
4064,3.95,0.4932,0.05,8,8,,,
4065,-0.25,0.5315,0.05,6,2,,,
4066,2.0,0.4813,0.05,5,5,,,
4067,-0.75,0.5683,0.05,3,0,,,
4068,0.8,0.6147,0.05,6,2,,,
4069,15.55,0.5937,0.05,7,25,,,
4070,-4.35,0.5478,0.05,11,0,,,
4071,11.05,0.7196,0.05,8,16,,,
4072,18.45,0.572,0.05,6,24,,,
4073,6.45,0.5863,0.05,8,9,,,
4074,10.1,0.5849,0.05,5,14,,,
4075,24.7,0.4817,0.05,14,37,,,
4076,17.55,0.5854,0.05,11,24,,,
4077,1.4,0.6438,0.05,10,5,,,
4078,9.65,0.4228,0.05,4,11,,,
4079,4.9,0.5871,0.05,9,13,,,
4080,10.75,0.6233,0.05,10,19,,,
4081,-1.2,0.5564,0.05,7,0,,,
4082,4.9,0.4552,0.05,7,7,,,
4083,60.8,0.5516,0.05,5,68,,,
4084,29.25,0.5459,0.05,12,39,,,
4085,12.25,0.5372,0.05,12,22,,,
4086,11.6,0.657,0.05,3,14,,,
4087,-1.35,0.5793,0.05,8,0,,,
4088,-4.6,0.5308,0.05,12,2,,,
4089,24.7,0.5419,0.05,11,31,,,
4090,-1.05,0.4453,0.05,3,0,,,
4091,1.95,0.4739,0.05,3,3,,,
4092,8.5,0.5116,0.05,12,22,,,
4093,6.45,0.5567,0.05,12,9,,,
4094,2.5,0.4838,0.05,5,7,,,
4095,1.4,0.5212,0.05,9,5,,,
4096,12.1,0.3093,0.05,9,19,,,
4097,-0.3,0.416,0.05,2,0,,,
4098,13.75,0.462,0.05,6,22,,,
4099,14.0,0.4131,0.05,6,20,,,
4100,0.0,0.4341,0.05,5,3,,,
4101,-0.9,0.5391,0.05,3,0,,,
4102,3.7,0.6341,0.05,5,13,,,
4103,-5.7,0.5909,0.05,8,6,,,
4104,5.8,0.5738,0.05,10,16,,,
4105,4.9,0.5179,0.05,5,7,,,
4106,7.65,0.4445,0.05,7,15,,,
4107,54.15,0.4917,0.05,12,84,,,
4108,-1.35,0.5416,0.05,6,0,,,
4109,1.6,0.4851,0.05,8,4,,,
4110,2.25,0.5758,0.05,13,18,,,
4111,-0.45,0.7294,0.05,3,0,,,
4112,18.0,0.6999,0.05,9,33,,,
4113,23.6,0.5943,0.05,5,29,,,
4114,-0.05,0.5387,0.05,10,4,,,
4115,-8.4,0.5424,0.05,14,3,,,
4116,-1.45,0.5727,0.05,13,5,,,
4117,2.5,0.5274,0.05,6,4,,,
4118,3.75,0.4734,0.05,5,9,,,
4119,4.95,0.5124,0.05,9,9,,,
4120,-2.9,0.6535,0.05,5,4,,,
4121,-5.85,0.6673,0.05,14,27,,,
4122,-3.6,0.4736,0.05,7,0,,,
4123,27.7,0.4761,0.05,10,40,,,
4124,1.95,0.7916,0.05,3,3,,,
4125,1.0,0.5238,0.05,8,4,,,
4126,7.55,0.5087,0.05,7,20,,,
4127,0.35,0.5365,0.05,6,2,,,
4128,-7.3,0.5596,0.05,16,2,,,
4129,7.35,0.7313,0.05,2,9,,,
4130,13.05,0.602,0.05,7,18,,,
4131,4.6,0.6068,0.05,5,7,,,
4132,-3.55,0.4522,0.05,13,2,,,
4133,4.8,0.5866,0.05,5,6,,,
4134,17.85,0.6395,0.05,13,30,,,
4135,-1.5,0.4202,0.05,6,0,,,
4136,-1.1,0.5788,0.05,7,1,,,
4137,-5.4,0.6173,0.05,10,0,,,
4138,44.95,0.6951,0.05,6,49,,,
4139,1.65,0.5719,0.05,12,6,,,
4140,19.1,0.5541,0.05,9,29,,,
4141,3.85,0.6133,0.05,12,16,,,
4142,0.8,0.5987,0.05,10,5,,,
4143,-0.9,0.5541,0.05,4,0,,,
4144,1.8,0.4566,0.05,6,6,,,
4145,-0.1,0.6907,0.05,3,2,,,
4146,2.1,0.5668,0.05,7,9,,,
4147,0.7,0.473,0.05,6,4,,,
4148,3.5,0.4594,0.05,3,5,,,
4149,-2.0,0.5997,0.05,5,1,,,
4150,23.15,0.4826,0.05,11,29,,,
4151,-0.15,0.4125,0.05,1,0,,,
4152,11.3,0.4755,0.05,15,20,,,
4153,-0.75,0.5474,0.05,1,0,,,
4154,-1.7,0.4542,0.05,12,4,,,
4155,-0.45,0.6162,0.05,3,0,,,
4156,16.65,0.4387,0.05,11,24,,,
4157,0.5,0.4943,0.05,7,5,,,
4158,55.2,0.4714,0.05,6,63,,,
4159,1.9,0.5437,0.05,7,4,,,
4160,65.65,0.4418,0.05,14,100,,,
4161,4.7,0.675,0.05,9,8,,,
4162,0.3,0.558,0.05,11,9,,,
4163,8.45,0.5512,0.05,6,14,,,
4164,0.9,0.459,0.05,10,9,,,
4165,12.0,0.5196,0.05,9,27,,,
4166,0.4,0.4249,0.05,5,4,,,
4167,0.7,0.5799,0.05,2,1,,,
4168,-1.9,0.5101,0.05,7,2,,,
4169,-0.15,0.0,0.05,1,0,,,
4170,-0.3,0.6523,0.05,2,0,,,
4171,27.35,0.63,0.05,7,35,,,
4172,36.4,0.6603,0.05,11,43,,,
4173,4.8,0.7549,0.05,5,9,,,
4174,1.9,0.5377,0.05,6,4,,,
4175,-1.2,0.4959,0.05,4,0,,,
4176,12.9,0.5013,0.05,10,18,,,
4177,0.25,0.5589,0.05,9,13,,,
4178,10.75,0.5393,0.05,3,13,,,
4179,0.4,0.546,0.05,10,7,,,
4180,19.7,0.5237,0.05,10,29,,,
4181,-1.65,0.6201,0.05,8,0,,,
4182,17.75,0.463,0.05,8,20,,,
4183,3.1,0.5592,0.05,10,16,,,
4184,11.05,0.6521,0.05,3,13,,,
4185,0.85,0.5825,0.05,10,7,,,
4186,5.95,0.4764,0.05,7,13,,,
4187,3.25,0.4765,0.05,9,13,,,
4188,18.1,0.4954,0.05,11,28,,,
4189,3.9,0.5093,0.05,5,12,,,
4190,-0.2,0.4827,0.05,8,1,,,
4191,21.45,0.5231,0.05,15,39,,,
4192,2.4,0.622,0.05,10,12,,,
4193,31.8,0.5447,0.05,15,48,,,
4194,68.0,0.5182,0.05,9,80,,,
4195,-0.05,0.5364,0.05,7,4,,,
4196,2.5,0.5909,0.05,10,7,,,
4197,46.25,0.4676,0.05,11,50,,,
4198,4.95,0.5511,0.05,4,6,,,
4199,3.8,0.483,0.05,7,8,,,
4200,17.05,0.5348,0.05,2,19,,,
4201,10.45,0.474,0.05,5,13,,,
4202,-1.65,0.6591,0.05,5,0,,,
4203,3.8,0.4719,0.05,7,8,,,
4204,-0.3,0.5893,0.05,2,0,,,
4205,0.4,0.4403,0.05,3,1,,,
4206,-0.45,0.6067,0.05,3,0,,,
4207,-2.6,0.4507,0.05,7,1,,,
4208,-1.2,0.6942,0.05,5,0,,,
4209,17.85,0.4436,0.05,11,33,,,
4210,22.1,0.477,0.05,7,26,,,
4211,17.25,0.4827,0.05,10,24,,,
4212,-1.2,0.586,0.05,4,3,,,
4213,4.65,0.4856,0.05,7,9,,,
4214,14.2,0.4732,0.05,7,16,,,
4215,-0.45,0.5072,0.05,3,0,,,
4216,17.2,0.6829,0.05,6,22,,,
4217,18.85,0.5441,0.05,11,31,,,
4218,0.25,0.571,0.05,8,4,,,
4219,11.35,0.4967,0.05,5,16,,,
4220,1.0,0.475,0.05,13,7,,,
4221,3.85,0.4661,0.05,9,7,,,
4222,18.8,0.5817,0.05,7,23,,,
4223,9.55,0.5836,0.05,9,13,,,
4224,-0.15,0.0,0.05,1,0,,,
4225,-0.9,0.5242,0.05,4,0,,,
4226,11.05,0.4783,0.05,16,22,,,
4227,36.8,0.4503,0.05,6,41,,,
4228,14.95,0.4377,0.05,8,19,,,
4229,0.95,0.4636,0.05,4,2,,,
4230,9.2,0.5511,0.05,10,14,,,
4231,29.2,0.5866,0.05,5,37,,,
4232,1.8,0.6294,0.05,4,3,,,
4233,18.5,0.4982,0.05,7,23,,,
4234,58.9,0.5553,0.05,8,70,,,
4235,-1.05,0.6809,0.05,6,0,,,
4236,4.75,0.5304,0.05,7,7,,,
4237,24.15,0.5799,0.05,10,45,,,
4238,1.05,0.5854,0.05,6,3,,,
4239,1.8,0.5814,0.05,3,3,,,
4240,2.4,0.4863,0.05,4,6,,,
4241,-1.5,0.5673,0.05,10,0,,,
4242,3.25,0.4835,0.05,10,7,,,
4243,-0.85,0.5304,0.05,9,2,,,
4244,-0.05,0.6255,0.05,6,1,,,
4245,0.8,0.5495,0.05,11,11,,,
4246,2.75,0.4762,0.05,6,5,,,
4247,0.25,0.4946,0.05,2,1,,,
4248,17.05,0.5017,0.05,6,22,,,
4249,1.6,0.4225,0.05,6,4,,,
4250,-2.65,0.4475,0.05,10,14,,,
4251,-1.2,0.5782,0.05,11,9,,,
4252,1.1,0.4957,0.05,6,2,,,
4253,-2.1,0.5298,0.05,6,6,,,
4254,44.1,0.4878,0.05,10,60,,,
4255,55.5,0.5397,0.05,11,69,,,
4256,-0.15,0.5402,0.05,1,0,,,
4257,-1.8,0.5206,0.05,2,0,,,
4258,12.5,0.6843,0.05,7,20,,,
4259,-0.85,0.743,0.05,6,5,,,
4260,23.0,0.4523,0.05,8,32,,,
4261,11.5,0.5143,0.05,8,25,,,
4262,0.6,0.5317,0.05,5,3,,,
4263,3.45,0.4615,0.05,11,12,,,
4264,9.7,0.5627,0.05,8,16,,,
4265,-3.15,0.4866,0.05,10,6,,,
4266,39.95,0.5376,0.05,9,47,,,
4267,7.5,0.5766,0.05,7,12,,,
4268,23.85,0.6698,0.05,7,33,,,
4269,-0.6,0.5306,0.05,2,0,,,
4270,2.1,0.6358,0.05,4,3,,,
4271,0.95,0.4316,0.05,4,2,,,
4272,23.9,0.5388,0.05,11,29,,,
4273,18.65,0.418,0.05,8,26,,,
4274,16.0,0.5511,0.05,9,25,,,
4275,22.8,0.5189,0.05,8,27,,,
4276,-2.7,0.5621,0.05,4,0,,,
4277,3.0,0.6453,0.05,11,12,,,
4278,5.3,0.4684,0.05,8,8,,,
4279,16.65,0.3999,0.05,9,21,,,
4280,-1.05,0.5102,0.05,6,0,,,
4281,43.45,0.4401,0.05,15,64,,,
4282,12.05,0.6059,0.05,7,17,,,
4283,-1.15,0.5624,0.05,9,2,,,
4284,0.1,0.5774,0.05,6,1,,,
4285,16.5,0.5099,0.05,8,21,,,
4286,15.35,0.4894,0.05,11,26,,,
4287,1.75,0.4706,0.05,8,4,,,
4288,-1.2,0.5453,0.05,5,0,,,
4289,4.7,0.5056,0.05,6,8,,,
4290,-4.95,0.5272,0.05,10,0,,,
4291,3.1,0.5156,0.05,4,4,,,
4292,1.95,0.4933,0.05,7,9,,,
4293,10.35,0.5981,0.05,7,15,,,
4294,0.2,0.5762,0.05,9,2,,,
4295,-1.6,0.5359,0.05,6,2,,,
4296,1.4,0.6747,0.05,3,2,,,
4297,23.6,0.7176,0.05,8,29,,,
4298,-0.9,0.4889,0.05,5,0,,,
4299,56.35,0.6297,0.05,10,70,,,
4300,10.95,0.5479,0.05,4,15,,,
4301,12.25,0.4924,0.05,6,16,,,
4302,4.75,0.6462,0.05,11,10,,,
4303,3.9,0.6328,0.05,7,6,,,
4304,7.05,0.5575,0.05,7,9,,,
4305,28.3,0.5428,0.05,10,40,,,
4306,-1.7,0.6473,0.05,6,1,,,
4307,7.35,0.7295,0.05,11,15,,,
4308,1.85,0.5284,0.05,8,5,,,
4309,-1.55,0.5725,0.05,8,1,,,
4310,5.9,0.4872,0.05,9,20,,,
4311,29.05,0.5159,0.05,7,34,,,
4312,18.55,0.5655,0.05,10,22,,,
4313,13.4,0.611,0.05,9,20,,,
4314,1.4,0.529,0.05,7,5,,,
4315,0.15,0.67,0.05,3,3,,,
4316,-5.55,0.53,0.05,12,0,,,
4317,7.25,0.2694,0.05,5,11,,,
4318,2.65,0.6903,0.05,3,4,,,
4319,16.95,0.5387,0.05,10,24,,,
4320,-0.5,0.446,0.05,7,1,,,
4321,9.65,0.5931,0.05,6,20,,,
4322,-2.65,0.5293,0.05,7,2,,,
4323,8.0,0.5338,0.05,7,14,,,
4324,-0.9,0.4415,0.05,4,0,,,
4325,-2.15,0.4291,0.05,6,1,,,
4326,10.3,0.5277,0.05,6,13,,,
4327,5.05,0.5074,0.05,11,19,,,
4328,2.0,0.5309,0.05,5,5,,,
4329,20.8,0.4937,0.05,8,25,,,
4330,-0.85,0.4835,0.05,6,2,,,
4331,-0.2,0.3343,0.05,6,1,,,
4332,4.35,0.6159,0.05,4,6,,,
4333,-1.2,0.6331,0.05,3,0,,,
4334,5.2,0.7476,0.05,9,10,,,
4335,8.4,0.5573,0.05,8,18,,,
4336,13.3,0.5922,0.05,6,16,,,
4337,-0.4,0.6094,0.05,5,2,,,
4338,-0.15,0.6337,0.05,1,0,,,
4339,5.1,0.2912,0.05,4,9,,,
4340,20.1,0.593,0.05,5,24,,,
4341,20.15,0.6887,0.05,6,23,,,
4342,32.05,0.5467,0.05,10,43,,,
4343,5.3,0.5013,0.05,10,11,,,
4344,3.45,0.5604,0.05,11,9,,,
4345,15.65,0.5306,0.05,11,20,,,
4346,17.55,0.4841,0.05,10,27,,,
4347,-1.75,0.4578,0.05,8,2,,,
4348,-4.3,0.5721,0.05,11,5,,,
4349,8.3,0.5251,0.05,7,20,,,
4350,8.1,0.4875,0.05,10,12,,,
4351,3.7,0.4359,0.05,7,7,,,
4352,9.55,0.4648,0.05,9,16,,,
4353,0.55,0.4398,0.05,2,1,,,
4354,11.0,0.5181,0.05,5,17,,,
4355,0.9,0.5194,0.05,8,3,,,
4356,7.75,0.4675,0.05,5,10,,,
4357,44.55,0.4449,0.05,9,54,,,
4358,-0.1,0.5592,0.05,10,17,,,
4359,3.5,0.519,0.05,3,5,,,
4360,-0.5,0.4323,0.05,5,1,,,
4361,22.4,0.6322,0.05,7,29,,,
4362,-1.7,0.4532,0.05,7,1,,,
4363,16.05,0.6012,0.05,7,21,,,
4364,5.1,0.5863,0.05,9,12,,,
4365,1.05,0.5421,0.05,5,3,,,
4366,-1.35,0.4665,0.05,8,0,,,
4367,2.8,0.5838,0.05,4,4,,,
4368,0.05,0.4259,0.05,5,2,,,
4369,10.3,0.6087,0.05,6,16,,,
4370,26.55,0.6391,0.05,5,36,,,
4371,4.75,0.4762,0.05,5,7,,,
4372,-1.1,0.4784,0.05,9,1,,,
4373,1.75,0.4505,0.05,12,7,,,
4374,20.75,0.4962,0.05,6,26,,,
4375,-4.85,0.5601,0.05,5,1,,,
4376,0.85,0.4894,0.05,9,7,,,
4377,22.1,0.7005,0.05,7,32,,,
4378,-0.2,0.5638,0.05,5,1,,,
4379,-0.75,0.3718,0.05,2,0,,,
4380,-6.6,0.4582,0.05,10,3,,,
4381,3.2,0.5669,0.05,7,8,,,
4382,-0.3,0.5956,0.05,1,0,,,
4383,0.1,0.5289,0.05,8,4,,,
4384,6.55,0.6161,0.05,7,13,,,
4385,8.45,0.4322,0.05,12,23,,,
4386,0.0,0.0,0.05,0,0,,,
4387,54.3,0.3781,0.05,10,66,,,
4388,39.75,0.5736,0.05,12,45,,,
4389,2.8,0.4487,0.05,5,4,,,
4390,16.8,0.5534,0.05,9,21,,,
4391,-1.35,0.4776,0.05,8,0,,,
4392,13.1,0.538,0.05,8,26,,,
4393,6.25,0.5114,0.05,8,10,,,
4394,10.1,0.383,0.05,10,14,,,
4395,9.45,0.4696,0.05,6,12,,,
4396,-5.25,0.5539,0.05,11,12,,,
4397,17.6,0.6343,0.05,9,26,,,
4398,2.45,0.5958,0.05,8,5,,,
4399,12.6,0.7208,0.05,7,18,,,
4400,-0.75,0.6734,0.05,5,0,,,
4401,0.55,0.4491,0.05,6,4,,,
4402,5.05,0.5937,0.05,6,7,,,
4403,-9.05,0.5204,0.05,13,10,,,
4404,1.3,0.5474,0.05,5,4,,,
4405,25.75,0.539,0.05,9,40,,,
4406,15.6,0.5203,0.05,8,18,,,
4407,-0.9,0.7259,0.05,3,0,,,
4408,9.85,0.6283,0.05,8,28,,,
4409,4.75,0.4994,0.05,10,13,,,
4410,29.4,0.4739,0.05,6,36,,,
4411,17.7,0.458,0.05,9,24,,,
4412,12.3,0.6287,0.05,8,15,,,
4413,-2.5,0.593,0.05,7,2,,,
4414,9.55,0.5774,0.05,8,16,,,
4415,19.85,0.4875,0.05,5,23,,,
4416,8.0,0.3755,0.05,8,14,,,
4417,-4.2,0.554,0.05,13,3,,,
4418,2.5,0.4361,0.05,6,4,,,
4419,32.55,0.623,0.05,6,36,,,
4420,1.1,0.4901,0.05,5,2,,,
4421,-3.0,0.6356,0.05,10,0,,,
4422,14.15,0.4332,0.05,6,17,,,
4423,-0.4,0.793,0.05,5,2,,,
4424,6.5,0.6184,0.05,4,8,,,
4425,5.55,0.56,0.05,5,9,,,
4426,18.9,0.6401,0.05,7,24,,,
4427,9.75,0.5266,0.05,9,15,,,
4428,0.75,0.4285,0.05,7,3,,,
4429,-2.85,0.5854,0.05,6,3,,,
4430,-0.15,0.6123,0.05,1,0,,,
4431,9.8,0.4067,0.05,7,20,,,
4432,-0.6,0.5838,0.05,8,3,,,
4433,15.25,0.4189,0.05,7,22,,,
4434,6.45,0.4129,0.05,7,9,,,
4435,7.8,0.5902,0.05,6,12,,,
4436,18.25,0.5674,0.05,7,22,,,
4437,8.25,0.6031,0.05,8,18,,,
4438,26.0,0.4598,0.05,8,32,,,
4439,-1.95,0.5993,0.05,6,0,,,
4440,1.25,0.502,0.05,4,5,,,
4441,-0.55,0.553,0.05,9,2,,,
4442,8.0,0.5294,0.05,9,11,,,
4443,21.4,0.4779,0.05,11,28,,,
4444,14.5,0.6089,0.05,10,19,,,
4445,3.85,0.487,0.05,11,10,,,
4446,-1.65,0.6305,0.05,3,0,,,
4447,1.1,0.4723,0.05,4,2,,,
4448,5.7,0.5267,0.05,11,18,,,
4449,-0.6,0.5082,0.05,4,0,,,
4450,-6.15,0.5055,0.05,10,6,,,
4451,0.95,0.4469,0.05,4,2,,,
4452,7.95,0.4601,0.05,7,15,,,
4453,41.7,0.5723,0.05,13,51,,,
4454,1.9,0.5059,0.05,7,7,,,
4455,5.35,0.518,0.05,7,10,,,
4456,24.65,0.5357,0.05,6,32,,,
4457,11.4,0.5224,0.05,7,15,,,
4458,-1.95,0.5858,0.05,13,0,,,
4459,7.5,0.3832,0.05,8,12,,,
4460,0.8,0.4475,0.05,6,5,,,
4461,3.85,0.491,0.05,8,10,,,
4462,22.55,0.582,0.05,8,29,,,
4463,1.2,0.4785,0.05,4,3,,,
4464,-1.2,0.4729,0.05,7,3,,,
4465,5.35,0.4576,0.05,6,10,,,
4466,1.25,0.5099,0.05,4,2,,,
4467,9.0,0.4904,0.05,7,15,,,
4468,1.9,0.4861,0.05,4,4,,,
4469,36.1,0.5369,0.05,6,40,,,
4470,19.15,0.5224,0.05,11,25,,,
4471,5.8,0.5484,0.05,5,10,,,
4472,27.05,0.4741,0.05,10,41,,,
4473,1.9,0.4739,0.05,5,4,,,
4474,18.85,0.7129,0.05,5,25,,,
4475,6.0,0.6264,0.05,8,9,,,
4476,-3.3,0.647,0.05,8,0,,,
4477,4.5,0.5819,0.05,10,9,,,
4478,6.6,0.4317,0.05,8,12,,,
4479,4.8,0.466,0.05,6,6,,,
4480,-1.0,0.5199,0.05,5,2,,,
4481,-0.3,0.4192,0.05,2,0,,,
4482,6.0,0.4492,0.05,8,9,,,
4483,1.2,0.6437,0.05,5,3,,,
4484,11.8,0.4587,0.05,10,28,,,
4485,-0.2,0.5361,0.05,5,1,,,
4486,12.85,0.5116,0.05,8,19,,,
4487,-2.15,0.5647,0.05,7,1,,,
4488,6.35,0.6351,0.05,4,8,,,
4489,-0.9,0.5481,0.05,6,0,,,
4490,1.55,0.5897,0.05,3,2,,,
4491,5.55,0.3761,0.05,6,9,,,
4492,7.1,0.5595,0.05,8,14,,,
4493,-5.15,0.5439,0.05,10,1,,,
4494,2.05,0.5436,0.05,10,7,,,
4495,22.75,0.492,0.05,12,34,,,
4496,3.65,0.4977,0.05,6,5,,,
4497,5.6,0.6239,0.05,4,8,,,
4498,15.5,0.4383,0.05,9,20,,,
4499,3.85,0.5596,0.05,9,7,,,
4500,19.95,0.4525,0.05,9,30,0.4205,8.457,-0.1637
4501,23.75,0.3945,0.05,5,29,,,
4502,-3.25,0.5114,0.05,9,2,,,
4503,1.1,0.5525,0.05,4,2,,,
4504,52.25,0.482,0.05,9,62,,,
4505,0.55,0.5211,0.05,7,4,,,
4506,4.9,0.4997,0.05,7,7,,,
4507,-0.6,0.3587,0.05,3,0,,,
4508,13.55,0.4522,0.05,12,32,,,
4509,7.95,0.6347,0.05,9,15,,,
4510,2.5,0.5537,0.05,3,4,,,
4511,21.2,0.5827,0.05,13,32,,,
4512,0.95,0.696,0.05,5,5,,,
4513,20.05,0.376,0.05,7,22,,,
4514,-0.45,0.7497,0.05,3,0,,,
4515,4.35,0.5892,0.05,8,6,,,
4516,8.4,0.5688,0.05,2,9,,,
4517,11.4,0.6246,0.05,6,15,,,
4518,-0.45,0.5309,0.05,3,0,,,
4519,1.8,0.5068,0.05,6,3,,,
4520,75.6,0.4154,0.05,14,81,,,
4521,8.25,0.5079,0.05,11,18,,,
4522,6.7,0.2872,0.05,4,10,,,
4523,1.3,0.4857,0.05,6,4,,,
4524,1.7,0.4453,0.05,6,5,,,
4525,15.7,0.6041,0.05,7,19,,,
4526,2.05,0.461,0.05,5,7,,,
4527,3.15,0.4371,0.05,8,12,,,
4528,-2.0,0.5182,0.05,7,1,,,
4529,0.9,0.5997,0.05,3,3,,,
4530,0.4,0.6594,0.05,4,1,,,
4531,-0.45,0.6053,0.05,7,3,,,
4532,51.2,0.5425,0.05,9,65,,,
4533,21.95,0.4816,0.05,5,26,,,
4534,7.95,0.4865,0.05,7,12,,,
4535,9.6,0.5044,0.05,8,18,,,
4536,-7.45,0.5296,0.05,11,11,,,
4537,5.85,0.4774,0.05,8,12,,,
4538,-0.6,0.3918,0.05,4,0,,,
4539,16.55,0.4866,0.05,6,20,,,
4540,2.2,0.6116,0.05,5,4,,,
4541,11.85,0.5038,0.05,8,18,,,
4542,-3.0,0.596,0.05,11,0,,,
4543,8.2,0.3856,0.05,8,13,,,
4544,12.7,0.5747,0.05,12,22,,,
4545,3.75,0.6744,0.05,4,6,,,
4546,6.9,0.4674,0.05,10,12,,,
4547,-0.9,0.5444,0.05,6,0,,,
4548,0.95,0.7169,0.05,3,2,,,
4549,28.95,0.5263,0.05,11,39,,,
4550,3.15,0.4984,0.05,6,6,,,
4551,3.0,0.391,0.05,5,6,,,
4552,28.1,0.465,0.05,12,38,,,
4553,20.5,0.5466,0.05,7,25,,,
4554,-0.75,0.5303,0.05,4,0,,,
4555,-0.45,0.4806,0.05,3,0,,,
4556,-0.8,0.5365,0.05,10,1,,,
4557,21.55,0.5696,0.05,9,31,,,
4558,-0.25,0.4674,0.05,6,2,,,
4559,-1.9,0.4096,0.05,6,2,,,
4560,-0.6,0.522,0.05,4,0,,,
4561,27.0,0.6522,0.05,3,30,,,
4562,1.2,0.3869,0.05,8,6,,,
4563,16.85,0.5783,0.05,11,26,,,
4564,12.1,0.5364,0.05,9,16,,,
4565,-0.75,0.4388,0.05,5,0,,,
4566,2.95,0.4347,0.05,4,4,,,
4567,9.8,0.564,0.05,7,17,,,
4568,1.45,0.4001,0.05,9,13,,,
4569,-2.15,0.5862,0.05,10,4,,,
4570,-0.3,0.4396,0.05,9,3,,,
4571,-1.4,0.5479,0.05,9,1,,,
4572,0.5,0.5232,0.05,7,2,,,
4573,11.95,0.5385,0.05,5,16,,,
4574,0.25,0.5429,0.05,7,4,,,
4575,-3.1,0.5168,0.05,9,2,,,
4576,-3.8,0.7062,0.05,10,4,,,
4577,-2.25,0.4628,0.05,13,0,,,
4578,16.4,0.566,0.05,9,23,,,
4579,-1.35,0.56,0.05,9,0,,,
4580,5.1,0.3989,0.05,9,12,,,
4581,-7.0,0.4785,0.05,9,2,,,
4582,7.25,0.5262,0.05,12,11,,,
4583,0.55,0.3748,0.05,2,1,,,
4584,14.35,0.4545,0.05,6,22,,,
4585,2.2,0.567,0.05,6,4,,,
4586,-1.2,0.5434,0.05,8,0,,,
4587,39.3,0.3833,0.05,9,45,,,
4588,-0.05,0.3323,0.05,2,1,,,
